"currentDate","currentTime","point0","point1","currentSpeed","freeFlowSpeed","currentTravelTime","freeFlowTravelTime","id"
"2022-10-09","09:15:18",18.9748,73.1242,38,44,663,573,1878
"2022-10-09","09:15:18",18.9645,73.131,55,55,1835,1835,1879
"2022-10-09","09:15:18",18.9607,73.1655,47,47,169,169,1880
"2022-10-09","09:15:18",18.9561,73.1617,53,53,903,903,1881
"2022-10-09","09:15:18",19.0269,73.0939,53,53,1107,1107,1882
"2022-10-09","09:30:18",18.9681,73.1316,71,71,136,136,1883
"2022-10-09","09:30:18",19.0316,73.1053,41,41,327,327,1884
"2022-10-09","09:30:18",18.9632,73.1425,35,35,240,240,1885
"2022-10-09","09:30:18",18.9859,73.1198,23,23,214,214,1886
"2022-10-09","09:30:18",18.9748,73.1242,40,44,630,573,1887
"2022-10-09","09:30:18",18.9926,73.0957,57,57,295,295,1888
"2022-10-09","09:30:18",19.0005,73.0337,48,48,648,648,1889
"2022-10-09","09:30:18",18.9588,73.1594,49,49,50,50,1890
"2022-10-09","09:30:18",18.9831,73.0809,28,28,1313,1313,1891
"2022-10-09","09:30:18",19.0237,73.1059,41,41,327,327,1892
"2022-10-09","09:30:18",18.9832,73.1008,30,30,377,377,1893
"2022-10-09","09:30:18",19.0269,73.0939,53,53,1107,1107,1894
"2022-10-09","09:30:18",19.0186,73.0283,48,48,648,648,1895
"2022-10-09","09:30:18",18.9941,73.1148,40,44,630,573,1896
"2022-10-09","09:30:18",19.0007,73.1299,78,78,455,455,1897
"2022-10-09","09:30:18",18.9561,73.1617,53,53,903,903,1898
"2022-10-09","09:30:18",18.9607,73.1655,41,46,193,172,1899
"2022-10-09","09:30:18",18.9645,73.131,55,55,1835,1835,1900
"2022-10-09","09:30:18",18.9662,73.126,61,61,1722,1722,1901
"2022-10-09","09:30:18",19.0438,73.0273,53,53,1107,1107,1902
"2022-10-09","09:45:18",18.9632,73.1425,35,35,240,240,1903
"2022-10-09","09:45:18",19.0316,73.1053,41,41,327,327,1904
"2022-10-09","09:45:18",18.9588,73.1594,49,49,50,50,1905
"2022-10-09","09:45:18",19.0007,73.1299,78,78,455,455,1906
"2022-10-09","09:45:18",18.9748,73.1242,40,44,630,573,1907
"2022-10-09","09:45:18",18.9607,73.1655,47,47,169,169,1908
"2022-10-09","09:45:18",19.0237,73.1059,41,41,327,327,1909
"2022-10-09","09:45:18",18.9941,73.1148,40,44,630,573,1910
"2022-10-09","09:45:18",18.9859,73.1198,23,23,214,214,1911
"2022-10-09","09:45:18",18.9662,73.126,61,61,1722,1722,1912
"2022-10-09","09:45:18",19.0186,73.0283,48,48,648,648,1913
"2022-10-09","09:45:18",18.9645,73.131,55,55,1835,1835,1914
"2022-10-09","09:45:18",18.9831,73.0809,28,28,1313,1313,1915
"2022-10-09","09:45:18",19.0269,73.0939,53,53,1107,1107,1916
"2022-10-09","09:45:18",18.9681,73.1316,71,71,136,136,1917
"2022-10-09","09:45:18",18.9561,73.1617,53,53,903,903,1918
"2022-10-09","09:45:18",19.0005,73.0337,48,48,648,648,1919
"2022-10-09","09:45:18",19.0438,73.0273,53,53,1107,1107,1920
"2022-10-09","09:45:18",18.9832,73.1008,24,30,471,377,1921
"2022-10-09","09:45:18",18.9926,73.0957,57,57,295,295,1922
"2022-10-09","10:00:18",18.9681,73.1316,71,71,136,136,1923
"2022-10-09","10:00:18",18.9859,73.1198,23,23,214,214,1924
"2022-10-09","10:00:18",18.9588,73.1594,49,49,50,50,1925
"2022-10-09","10:00:18",19.0316,73.1053,34,41,394,327,1926
"2022-10-09","10:00:18",18.9607,73.1655,47,47,169,169,1927
"2022-10-09","10:00:18",18.9748,73.1242,38,44,663,573,1928
"2022-10-09","10:00:18",19.0007,73.1299,78,78,455,455,1929
"2022-10-09","10:00:18",18.9832,73.1008,25,30,452,377,1930
"2022-10-09","10:00:18",19.0005,73.0337,48,48,648,648,1931
"2022-10-09","10:00:18",18.9662,73.126,61,61,1722,1722,1932
"2022-10-09","10:00:18",18.9645,73.131,55,55,1835,1835,1933
"2022-10-09","10:00:18",19.0186,73.0283,48,48,648,648,1934
"2022-10-09","10:00:18",19.0237,73.1059,34,41,394,327,1935
"2022-10-09","10:00:18",18.9561,73.1617,53,53,903,903,1936
"2022-10-09","10:00:18",19.0269,73.0939,53,53,1107,1107,1937
"2022-10-09","10:00:18",18.9926,73.0957,57,57,295,295,1938
"2022-10-09","10:00:18",18.9941,73.1148,38,44,663,573,1939
"2022-10-09","10:00:18",19.0438,73.0273,53,53,1107,1107,1940
"2022-10-09","10:00:18",18.9831,73.0809,28,28,1313,1313,1941
"2022-10-09","10:00:18",18.9632,73.1425,35,35,240,240,1942
"2022-10-09","10:15:18",18.9941,73.1148,38,44,663,573,1943
"2022-10-09","10:15:18",18.9859,73.1198,23,23,214,214,1944
"2022-10-09","10:15:18",19.0438,73.0273,53,53,1107,1107,1945
"2022-10-09","10:15:18",18.9681,73.1316,71,71,136,136,1946
"2022-10-09","10:15:18",19.0007,73.1299,78,78,455,455,1947
"2022-10-09","10:15:18",18.9748,73.1242,38,44,663,573,1948
"2022-10-09","10:15:18",18.9832,73.1008,30,30,377,377,1949
"2022-10-09","10:15:18",19.0186,73.0283,48,48,648,648,1950
"2022-10-09","10:15:18",19.0005,73.0337,48,48,648,648,1951
"2022-10-09","10:15:18",18.9632,73.1425,35,35,240,240,1952
"2022-10-09","10:15:18",18.9926,73.0957,57,57,295,295,1953
"2022-10-09","10:15:18",19.0237,73.1059,41,41,327,327,1954
"2022-10-09","10:15:18",18.9607,73.1655,47,47,169,169,1955
"2022-10-09","10:15:18",19.0269,73.0939,53,53,1107,1107,1956
"2022-10-09","10:15:18",18.9662,73.126,61,61,1722,1722,1957
"2022-10-09","10:15:18",18.9645,73.131,55,55,1835,1835,1958
"2022-10-09","10:15:18",18.9588,73.1594,49,49,50,50,1959
"2022-10-09","10:15:18",18.9561,73.1617,53,53,903,903,1960
"2022-10-09","10:15:18",18.9831,73.0809,28,28,1313,1313,1961
"2022-10-09","10:15:18",19.0316,73.1053,41,41,327,327,1962
"2022-10-09","10:30:18",19.0007,73.1299,78,78,455,455,1963
"2022-10-09","10:30:18",18.9941,73.1148,36,44,700,573,1964
"2022-10-09","10:30:18",18.9632,73.1425,35,35,240,240,1965
"2022-10-09","10:30:18",18.9926,73.0957,57,57,295,295,1966
"2022-10-09","10:30:18",18.9561,73.1617,53,53,903,903,1967
"2022-10-09","10:30:18",19.0438,73.0273,53,53,1107,1107,1968
"2022-10-09","10:30:18",18.9832,73.1008,26,29,435,390,1969
"2022-10-09","10:30:18",19.0237,73.1059,41,41,327,327,1970
"2022-10-09","10:30:18",18.9588,73.1594,49,49,50,50,1971
"2022-10-09","10:30:18",19.0316,73.1053,41,41,327,327,1972
"2022-10-09","10:30:18",18.9607,73.1655,47,47,169,169,1973
"2022-10-09","10:30:18",19.0005,73.0337,48,48,648,648,1974
"2022-10-09","10:30:18",19.0186,73.0283,48,48,648,648,1975
"2022-10-09","10:30:18",18.9645,73.131,55,55,1835,1835,1976
"2022-10-09","10:30:18",18.9831,73.0809,28,28,1313,1313,1977
"2022-10-09","10:30:18",18.9859,73.1198,23,23,214,214,1978
"2022-10-09","10:30:18",18.9748,73.1242,36,44,700,573,1979
"2022-10-09","10:30:18",18.9681,73.1316,71,71,136,136,1980
"2022-10-09","10:30:18",19.0269,73.0939,53,53,1107,1107,1981
"2022-10-09","10:30:18",18.9662,73.126,61,61,1722,1722,1982
"2022-10-09","10:45:19",18.9632,73.1425,28,35,301,240,1983
"2022-10-09","10:45:19",18.9859,73.1198,23,23,214,214,1984
"2022-10-09","10:45:19",19.0007,73.1299,78,78,455,455,1985
"2022-10-09","10:45:19",18.9588,73.1594,49,49,50,50,1986
"2022-10-09","10:45:19",19.0269,73.0939,53,53,1107,1107,1987
"2022-10-09","10:45:19",18.9832,73.1008,30,30,377,377,1988
"2022-10-09","10:45:19",18.9748,73.1242,35,43,720,586,1989
"2022-10-09","10:45:19",19.0005,73.0337,48,48,648,648,1990
"2022-10-09","10:45:19",18.9681,73.1316,71,71,136,136,1991
"2022-10-09","10:45:19",18.9607,73.1655,47,47,169,169,1992
"2022-10-09","10:45:19",19.0237,73.1059,41,41,327,327,1993
"2022-10-09","10:45:19",18.9645,73.131,55,55,1835,1835,1994
"2022-10-09","10:45:19",18.9662,73.126,61,61,1722,1722,1995
"2022-10-09","10:45:19",19.0316,73.1053,41,41,327,327,1996
"2022-10-09","10:45:19",19.0186,73.0283,48,48,648,648,1997
"2022-10-09","10:45:19",18.9561,73.1617,53,53,903,903,1998
"2022-10-09","10:45:19",18.9831,73.0809,28,28,1313,1313,1999
"2022-10-09","10:45:19",19.0438,73.0273,53,53,1107,1107,2000
"2022-10-09","10:45:19",18.9926,73.0957,57,57,295,295,2001
"2022-10-09","10:45:19",18.9941,73.1148,35,43,720,586,2002
"2022-10-09","11:00:19",18.9926,73.0957,57,57,295,295,2003
"2022-10-09","11:00:19",18.9588,73.1594,49,49,50,50,2004
"2022-10-09","11:00:19",18.9632,73.1425,35,35,240,240,2005
"2022-10-09","11:00:19",18.9832,73.1008,30,30,377,377,2006
"2022-10-09","11:00:19",19.0005,73.0337,48,48,648,648,2007
"2022-10-09","11:00:19",19.0007,73.1299,78,78,455,455,2008
"2022-10-09","11:00:19",19.0316,73.1053,41,41,327,327,2009
"2022-10-09","11:00:19",18.9941,73.1148,35,43,720,586,2010
"2022-10-09","11:00:19",18.9561,73.1617,53,53,903,903,2011
"2022-10-09","11:00:19",19.0269,73.0939,53,53,1107,1107,2012
"2022-10-09","11:00:19",18.9748,73.1242,35,43,720,586,2013
"2022-10-09","11:00:19",18.9831,73.0809,28,28,1313,1313,2014
"2022-10-09","11:00:19",19.0438,73.0273,53,53,1107,1107,2015
"2022-10-09","11:00:19",19.0237,73.1059,41,41,327,327,2016
"2022-10-09","11:00:19",18.9645,73.131,55,55,1835,1835,2017
"2022-10-09","11:00:19",18.9607,73.1655,47,47,169,169,2018
"2022-10-09","11:00:19",18.9859,73.1198,17,24,290,205,2019
"2022-10-09","11:00:19",18.9681,73.1316,71,71,136,136,2020
"2022-10-09","11:00:19",19.0186,73.0283,48,48,648,648,2021
"2022-10-09","11:00:19",18.9662,73.126,61,61,1722,1722,2022
"2022-10-09","11:15:19",18.9607,73.1655,47,47,169,169,2023
"2022-10-09","11:15:19",18.9632,73.1425,35,35,240,240,2024
"2022-10-09","11:15:19",18.9681,73.1316,71,71,136,136,2025
"2022-10-09","11:15:19",19.0007,73.1299,78,78,455,455,2026
"2022-10-09","11:15:19",18.9832,73.1008,25,30,452,377,2027
"2022-10-09","11:15:19",18.9941,73.1148,39,44,646,573,2028
"2022-10-09","11:15:19",19.0269,73.0939,53,53,1107,1107,2029
"2022-10-09","11:15:19",18.9662,73.126,61,61,1722,1722,2030
"2022-10-09","11:15:19",18.9588,73.1594,49,49,50,50,2031
"2022-10-09","11:15:19",19.0316,73.1053,41,41,327,327,2032
"2022-10-09","11:15:19",19.0005,73.0337,48,48,648,648,2033
"2022-10-09","11:15:19",19.0438,73.0273,53,53,1107,1107,2034
"2022-10-09","11:15:19",18.9561,73.1617,53,53,903,903,2035
"2022-10-09","11:15:19",18.9831,73.0809,28,28,1313,1313,2036
"2022-10-09","11:15:19",19.0186,73.0283,48,48,648,648,2037
"2022-10-09","11:15:19",18.9926,73.0957,57,57,295,295,2038
"2022-10-09","11:15:19",18.9748,73.1242,39,44,646,573,2039
"2022-10-09","11:15:19",18.9859,73.1198,23,23,214,214,2040
"2022-10-09","11:15:19",19.0237,73.1059,41,41,327,327,2041
"2022-10-09","11:15:19",18.9645,73.131,48,55,2103,1835,2042
"2022-10-09","11:30:19",19.0186,73.0283,48,48,648,648,2043
"2022-10-09","11:30:19",18.9607,73.1655,47,47,169,169,2044
"2022-10-09","11:30:19",18.9832,73.1008,25,30,452,377,2045
"2022-10-09","11:30:19",19.0316,73.1053,41,41,327,327,2046
"2022-10-09","11:30:19",19.0007,73.1299,78,78,455,455,2047
"2022-10-09","11:30:19",19.0005,73.0337,48,48,648,648,2048
"2022-10-09","11:30:19",18.9859,73.1198,23,23,214,214,2049
"2022-10-09","11:30:19",18.9831,73.0809,28,28,1313,1313,2050
"2022-10-09","11:30:19",19.0269,73.0939,53,53,1107,1107,2051
"2022-10-09","11:30:19",18.9588,73.1594,49,49,50,50,2052
"2022-10-09","11:30:19",18.9926,73.0957,57,57,295,295,2053
"2022-10-09","11:30:19",18.9561,73.1617,46,53,1040,903,2054
"2022-10-09","11:30:19",18.9662,73.126,61,61,1722,1722,2055
"2022-10-09","11:30:19",18.9941,73.1148,37,44,681,573,2056
"2022-10-09","11:30:19",18.9748,73.1242,37,44,681,573,2057
"2022-10-09","11:30:19",18.9681,73.1316,71,71,136,136,2058
"2022-10-09","11:30:19",19.0438,73.0273,53,53,1107,1107,2059
"2022-10-09","11:30:19",19.0237,73.1059,41,41,327,327,2060
"2022-10-09","11:30:19",18.9632,73.1425,35,35,240,240,2061
"2022-10-09","11:30:19",18.9645,73.131,55,55,1835,1835,2062
"2022-10-09","11:45:19",18.9632,73.1425,35,35,240,240,2063
"2022-10-09","11:45:19",19.0316,73.1053,41,41,327,327,2064
"2022-10-09","11:45:19",18.9681,73.1316,71,71,136,136,2065
"2022-10-09","11:45:19",18.9926,73.0957,57,57,295,295,2066
"2022-10-09","11:45:19",18.9941,73.1148,37,44,681,573,2067
"2022-10-09","11:45:19",18.9607,73.1655,47,47,169,169,2068
"2022-10-09","11:45:19",19.0438,73.0273,53,53,1107,1107,2069
"2022-10-09","11:45:19",18.9859,73.1198,23,23,214,214,2070
"2022-10-09","11:45:19",19.0186,73.0283,48,48,648,648,2071
"2022-10-09","11:45:19",18.9748,73.1242,37,44,681,573,2072
"2022-10-09","11:45:19",18.9561,73.1617,52,53,920,903,2073
"2022-10-09","11:45:19",19.0269,73.0939,53,53,1107,1107,2074
"2022-10-09","11:45:19",19.0007,73.1299,78,78,455,455,2075
"2022-10-09","11:45:19",19.0005,73.0337,48,48,648,648,2076
"2022-10-09","11:45:19",18.9832,73.1008,24,30,471,377,2077
"2022-10-09","11:45:19",18.9645,73.131,55,55,1835,1835,2078
"2022-10-09","11:45:19",18.9588,73.1594,49,49,50,50,2079
"2022-10-09","11:45:19",19.0237,73.1059,41,41,327,327,2080
"2022-10-09","11:45:19",18.9662,73.126,61,61,1722,1722,2081
"2022-10-09","11:45:19",18.9831,73.0809,28,28,1313,1313,2082
"2022-10-09","12:00:19",19.0007,73.1299,78,78,455,455,2083
"2022-10-09","12:00:19",18.9632,73.1425,35,35,240,240,2084
"2022-10-09","12:00:19",18.9832,73.1008,24,30,471,377,2085
"2022-10-09","12:00:19",18.9681,73.1316,71,71,136,136,2086
"2022-10-09","12:00:19",18.9662,73.126,61,61,1722,1722,2087
"2022-10-09","12:00:19",18.9926,73.0957,57,57,295,295,2088
"2022-10-09","12:00:19",18.9941,73.1148,39,44,646,573,2089
"2022-10-09","12:00:19",18.9645,73.131,55,55,1835,1835,2090
"2022-10-09","12:00:19",18.9859,73.1198,23,23,214,214,2091
"2022-10-09","12:00:19",18.9748,73.1242,39,44,646,573,2092
"2022-10-09","12:00:19",19.0316,73.1053,41,41,327,327,2093
"2022-10-09","12:00:19",18.9831,73.0809,28,28,1313,1313,2094
"2022-10-09","12:00:19",19.0237,73.1059,41,41,327,327,2095
"2022-10-09","12:00:19",18.9561,73.1617,53,53,903,903,2096
"2022-10-09","12:00:19",18.9607,73.1655,47,47,169,169,2097
"2022-10-09","12:00:19",18.9588,73.1594,49,49,50,50,2098
"2022-10-09","12:00:19",19.0438,73.0273,53,53,1107,1107,2099
"2022-10-09","12:00:19",19.0005,73.0337,48,48,648,648,2100
"2022-10-09","12:00:19",19.0269,73.0939,53,53,1107,1107,2101
"2022-10-09","12:00:19",19.0186,73.0283,48,48,648,648,2102
"2022-10-09","12:15:19",18.9681,73.1316,71,71,136,136,2103
"2022-10-09","12:15:19",18.9859,73.1198,23,23,214,214,2104
"2022-10-09","12:15:19",19.0269,73.0939,53,53,1107,1107,2105
"2022-10-09","12:15:19",18.9632,73.1425,35,35,240,240,2106
"2022-10-09","12:15:19",19.0005,73.0337,48,48,648,648,2107
"2022-10-09","12:15:19",19.0438,73.0273,53,53,1107,1107,2108
"2022-10-09","12:15:19",18.9561,73.1617,53,53,903,903,2109
"2022-10-09","12:15:19",18.9941,73.1148,39,44,646,573,2110
"2022-10-09","12:15:19",18.9662,73.126,61,61,1722,1722,2111
"2022-10-09","12:15:19",19.0007,73.1299,78,78,455,455,2112
"2022-10-09","12:15:19",19.0237,73.1059,33,41,406,327,2113
"2022-10-09","12:15:19",19.0316,73.1053,33,41,406,327,2114
"2022-10-09","12:15:19",18.9607,73.1655,47,47,169,169,2115
"2022-10-09","12:15:19",19.0186,73.0283,48,48,648,648,2116
"2022-10-09","12:15:19",18.9588,73.1594,49,49,50,50,2117
"2022-10-09","12:15:19",18.9832,73.1008,25,29,452,390,2118
"2022-10-09","12:15:19",18.9831,73.0809,28,28,1313,1313,2119
"2022-10-09","12:15:19",18.9748,73.1242,39,44,646,573,2120
"2022-10-09","12:15:19",18.9926,73.0957,57,57,295,295,2121
"2022-10-09","12:15:19",18.9645,73.131,55,55,1835,1835,2122
"2022-10-09","12:30:19",18.9941,73.1148,36,44,700,573,2123
"2022-10-09","12:30:19",18.9607,73.1655,44,46,180,172,2124
"2022-10-09","12:30:19",19.0316,73.1053,41,41,327,327,2125
"2022-10-09","12:30:19",18.9748,73.1242,36,44,700,573,2126
"2022-10-09","12:30:19",18.9588,73.1594,49,49,50,50,2127
"2022-10-09","12:30:19",19.0007,73.1299,78,78,455,455,2128
"2022-10-09","12:30:19",18.9926,73.0957,49,55,343,305,2129
"2022-10-09","12:30:19",18.9662,73.126,61,61,1722,1722,2130
"2022-10-09","12:30:19",18.9831,73.0809,28,28,1313,1313,2131
"2022-10-09","12:30:19",19.0005,73.0337,48,48,648,648,2132
"2022-10-09","12:30:19",19.0438,73.0273,53,53,1107,1107,2133
"2022-10-09","12:30:19",19.0269,73.0939,53,53,1107,1107,2134
"2022-10-09","12:30:19",18.9645,73.131,55,55,1835,1835,2135
"2022-10-09","12:30:19",18.9859,73.1198,23,23,214,214,2136
"2022-10-09","12:30:19",18.9561,73.1617,53,53,903,903,2137
"2022-10-09","12:30:19",18.9632,73.1425,35,35,240,240,2138
"2022-10-09","12:30:19",18.9832,73.1008,25,30,452,377,2139
"2022-10-09","12:30:19",18.9681,73.1316,61,71,158,136,2140
"2022-10-09","12:30:19",19.0186,73.0283,48,48,648,648,2141
"2022-10-09","12:30:19",19.0237,73.1059,41,41,327,327,2142
"2022-10-09","12:45:19",18.9607,73.1655,47,47,169,169,2143
"2022-10-09","12:45:19",18.9926,73.0957,57,57,295,295,2144
"2022-10-09","12:45:19",18.9632,73.1425,35,35,240,240,2145
"2022-10-09","12:45:19",18.9748,73.1242,39,44,646,573,2146
"2022-10-09","12:45:19",18.9941,73.1148,39,44,646,573,2147
"2022-10-09","12:45:19",18.9662,73.126,61,61,1722,1722,2148
"2022-10-09","12:45:19",18.9681,73.1316,71,71,136,136,2149
"2022-10-09","12:45:19",19.0007,73.1299,78,78,455,455,2150
"2022-10-09","12:45:19",18.9588,73.1594,49,49,50,50,2151
"2022-10-09","12:45:19",19.0269,73.0939,53,53,1107,1107,2152
"2022-10-09","12:45:19",19.0237,73.1059,34,41,394,327,2153
"2022-10-09","12:45:19",18.9831,73.0809,28,28,1313,1313,2154
"2022-10-09","12:45:19",18.9561,73.1617,53,53,903,903,2155
"2022-10-09","12:45:19",18.9859,73.1198,23,23,214,214,2156
"2022-10-09","12:45:19",18.9645,73.131,55,55,1835,1835,2157
"2022-10-09","12:45:19",19.0005,73.0337,48,48,648,648,2158
"2022-10-09","12:45:19",19.0438,73.0273,53,53,1107,1107,2159
"2022-10-09","12:45:19",19.0316,73.1053,34,41,394,327,2160
"2022-10-09","12:45:19",18.9832,73.1008,24,30,471,377,2161
"2022-10-09","12:45:19",19.0186,73.0283,48,48,648,648,2162
"2022-10-09","13:00:19",18.9632,73.1425,35,35,240,240,2163
"2022-10-09","13:00:19",18.9859,73.1198,23,23,214,214,2164
"2022-10-09","13:00:19",18.9681,73.1316,71,71,136,136,2165
"2022-10-09","13:00:19",18.9832,73.1008,21,30,538,377,2166
"2022-10-09","13:00:19",19.0438,73.0273,53,53,1107,1107,2167
"2022-10-09","13:00:19",18.9607,73.1655,45,47,176,169,2168
"2022-10-09","13:00:19",18.9926,73.0957,57,57,295,295,2169
"2022-10-09","13:00:19",18.9831,73.0809,28,28,1313,1313,2170
"2022-10-09","13:00:19",19.0007,73.1299,78,78,455,455,2171
"2022-10-09","13:00:19",19.0186,73.0283,48,48,648,648,2172
"2022-10-09","13:00:19",18.9941,73.1148,37,44,681,573,2173
"2022-10-09","13:00:19",18.9588,73.1594,49,49,50,50,2174
"2022-10-09","13:00:19",19.0269,73.0939,53,53,1107,1107,2175
"2022-10-09","13:00:19",18.9748,73.1242,37,44,681,573,2176
"2022-10-09","13:00:19",18.9561,73.1617,53,53,903,903,2177
"2022-10-09","13:00:19",19.0005,73.0337,48,48,648,648,2178
"2022-10-09","13:00:19",19.0237,73.1059,29,41,462,327,2179
"2022-10-09","13:00:19",19.0316,73.1053,29,41,462,327,2180
"2022-10-09","13:00:19",18.9662,73.126,61,61,1722,1722,2181
"2022-10-09","13:00:19",18.9645,73.131,55,55,1835,1835,2182
"2022-10-09","13:09:41",18.9941,73.1148,36,44,700,573,2183
"2022-10-09","13:09:41",18.9681,73.1316,71,71,136,136,2184
"2022-10-09","13:09:41",18.9645,73.131,55,55,1835,1835,2185
"2022-10-09","13:09:41",18.9632,73.1425,35,35,240,240,2186
"2022-10-09","13:09:41",19.0269,73.0939,53,53,1107,1107,2187
"2022-10-09","13:09:41",18.9831,73.0809,26,28,1414,1313,2188
"2022-10-09","13:09:41",19.0007,73.1299,78,78,455,455,2189
"2022-10-09","13:09:41",18.9588,73.1594,49,49,50,50,2190
"2022-10-09","13:09:41",18.9607,73.1655,47,47,169,169,2191
"2022-10-09","13:09:41",18.9561,73.1617,53,53,903,903,2192
"2022-10-09","13:09:41",18.9662,73.126,61,61,1722,1722,2193
"2022-10-09","13:09:41",19.0438,73.0273,53,53,1107,1107,2194
"2022-10-09","13:09:41",18.9832,73.1008,22,30,514,377,2195
"2022-10-09","13:09:41",19.0186,73.0283,48,48,648,648,2196
"2022-10-09","13:09:41",19.0316,73.1053,41,41,327,327,2197
"2022-10-09","13:09:41",19.0237,73.1059,41,41,327,327,2198
"2022-10-09","13:09:41",18.9859,73.1198,23,23,214,214,2199
"2022-10-09","13:09:41",18.9748,73.1242,36,44,700,573,2200
"2022-10-09","13:09:41",18.9926,73.0957,57,57,295,295,2201
"2022-10-09","13:09:41",19.0005,73.0337,48,48,648,648,2202
"2022-10-09","13:24:41",18.9588,73.1594,49,49,50,50,2203
"2022-10-09","13:24:41",18.9681,73.1316,71,71,136,136,2204
"2022-10-09","13:24:41",18.9607,73.1655,47,47,169,169,2205
"2022-10-09","13:24:41",18.9859,73.1198,23,23,214,214,2206
"2022-10-09","13:24:41",18.9662,73.126,61,61,1722,1722,2207
"2022-10-09","13:24:41",18.9561,73.1617,53,53,903,903,2208
"2022-10-09","13:24:41",19.0269,73.0939,53,53,1107,1107,2209
"2022-10-09","13:24:41",19.0237,73.1059,29,41,462,327,2210
"2022-10-09","13:24:41",18.9926,73.0957,57,57,295,295,2211
"2022-10-09","13:24:41",18.9748,73.1242,34,44,741,573,2212
"2022-10-09","13:24:41",19.0007,73.1299,78,78,455,455,2213
"2022-10-09","13:24:41",18.9831,73.0809,28,28,1313,1313,2214
"2022-10-09","13:24:41",18.9632,73.1425,27,35,312,240,2215
"2022-10-09","13:24:41",19.0186,73.0283,48,48,648,648,2216
"2022-10-09","13:24:41",18.9832,73.1008,22,30,514,377,2217
"2022-10-09","13:24:41",19.0316,73.1053,29,41,462,327,2218
"2022-10-09","13:24:41",19.0438,73.0273,53,53,1107,1107,2219
"2022-10-09","13:24:41",18.9941,73.1148,34,44,741,573,2220
"2022-10-09","13:24:41",19.0005,73.0337,48,48,648,648,2221
"2022-10-09","13:24:41",18.9645,73.131,55,55,1835,1835,2222
"2022-10-09","13:39:41",18.9607,73.1655,47,47,169,169,2223
"2022-10-09","13:39:41",18.9831,73.0809,28,28,1313,1313,2224
"2022-10-09","13:39:41",19.0438,73.0273,53,53,1107,1107,2225
"2022-10-09","13:39:41",18.9859,73.1198,19,24,259,205,2226
"2022-10-09","13:39:41",19.0237,73.1059,29,41,462,327,2227
"2022-10-09","13:39:41",18.9561,73.1617,53,53,903,903,2228
"2022-10-09","13:39:41",19.0186,73.0283,48,48,648,648,2229
"2022-10-09","13:39:41",18.9662,73.126,61,61,1722,1722,2230
"2022-10-09","13:39:41",18.9748,73.1242,34,44,741,573,2231
"2022-10-09","13:39:41",19.0007,73.1299,78,78,455,455,2232
"2022-10-09","13:39:41",18.9941,73.1148,34,44,741,573,2233
"2022-10-09","13:39:41",18.9632,73.1425,28,34,301,248,2234
"2022-10-09","13:39:41",18.9926,73.0957,57,57,295,295,2235
"2022-10-09","13:39:41",18.9681,73.1316,71,71,136,136,2236
"2022-10-09","13:39:41",18.9832,73.1008,19,30,595,377,2237
"2022-10-09","13:39:41",18.9645,73.131,46,55,2195,1835,2238
"2022-10-09","13:39:41",19.0316,73.1053,29,41,462,327,2239
"2022-10-09","13:39:41",18.9588,73.1594,49,49,50,50,2240
"2022-10-09","13:39:41",19.0005,73.0337,48,48,648,648,2241
"2022-10-09","13:39:41",19.0269,73.0939,53,53,1107,1107,2242
"2022-10-09","13:54:41",18.9607,73.1655,47,47,169,169,2243
